Link,Visualizações,Like,Deslikes,Comentário,Like_Comentarios,Qtd_Caracteres,Tipo,Emoji?,Sadness,Joy,Fear,Disgust,Anger,Score,Label
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,# Fiz um Código bem comentado e com os nomes bem sugestivos para o pessoal poder utilizar e alterar de forma a entender melhor matriz- taí pra quem quisermatriz = [[0- 0- 0]- [0- 0- 0]- [0- 0- 0]] # Cria matriz com os tamanhos definidofor numLinha- linha in enumerate(matriz): # For que ira percorrer as linhasfor numColuna- elemento in enumerate(linha): # For que ira percorrer as colunasmatriz[numLinha][numColuna] = int(input(f'Digite um valor para [{numLinha}- {numColuna}]: ')) # Comndo para atribuir o elemento a matrizprint(*matriz- sep='\n') # *matriz remove toda a identação da lista 'matriz' e sep ='\n' coloca uma quebra de linha entre seus elementos,0,557,Opnião,NÃO,0.0,0.76125,0.0,0.0,0.0,0.76125,POSITIVE
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,Fiz utilizando o append e o enumerate- ficou bem curto tambêm.valores = list()for c in range(0- 3):for i in range(0- 3):valores.append(int(input(f'Digite um valor para [{c}- {i}]: ')))for c- x in enumerate(valores):print(f'[{x:^5}]'- end='')if (c+1) % 3 == 0:print(),0,230,Código,NÃO,0.0,0.75625,0.0,0.0,0.0,0.75625,POSITIVE
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,um programa que leia uma matriz de dimensão 3x3 e preencha com valores lidos pelo teclado.lista = [[0-0-0]-[0-0-0]-[0-0-0]]for c in lista:for posicao- l in enumerate(c):c[posicao] = int(input('Digite um número '))print(len(c))print(lista),1,209,Opnião,NÃO,0.0,0.4375,0.0,0.0,0.0,0.4375,POSITIVE
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,Respondi dessa forma:matriz = []dados = []c=0for i in range(0-3):for j in range(0-3):dados.append(int(input(f'Digite um valor para [{i}- {j}]: ')))if j==2:matriz.append(dados[:])dados.clear()for i in range(0-3):print(matriz[i]),0,205,Código,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,Mais um pra conta:matriz = list()for count in range(0- 3):matriz.append([[int(input(f'Digite um valor para [{count}:{0}] .: '))]- [0]- [0]])matriz[count][1] = [int(input(f'Digite um valor para [{count}:{1}] .: '))]matriz[count][2] = [int(input(f'Digite um valor para [{count}:{2}] .: '))]print('=-' * 30)count = 0for count in range(0- len(matriz)):print(matriz[count])print('=-' * 30),0,341,Código,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,Gambiarra mas deu certo.matriz = []-[]-[]for a in range(3):matriz[0].append(int(input('Digite um número: ')))for b in range(3):matriz[1].append(int(input('Digite um número: ')))for c in range(3):matriz[2].append(int(input('Digite um número: ')))print(f'{matriz[0]}\n{matriz[1]}\n{matriz[2]}'),10,269,Opnião,NÃO,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,"Eu fiz uma pequena alteração. Desta forma- a matriz estará sempre ajustada ao maior valor- não ficamos com espaço branco a mais- nem com uma matriz desalinhada para entradas com mais de 5 dígitos!!m = [[0- 0- 0]- [0- 0- 0]- [0- 0- 0]]x = 1for l in range(0- 3):for c in range(0- 3):m[l][c] = int(input(f""Digite um valor para [{l}- {c}]: ""))a = len(str(m[l][c]))if a > x:x = afor l in range(0- 3):for c in range(0- 3):print(f""[{m[l][c]:^{x}}]""- end="""")print()",0,380,Código,NÃO,0.0,0.3625,0.0,0.0,0.0,0.3625,POSITIVE
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,Crie a função multiplica_matriz(mat1- mat2) que deve retornar o produto de duasmatrizes bidimensionais genéricas- sem alterar as matrizes originais. A função deveimprimir uma mensagem de erro e retornar um vetor vazio ([]) caso não for possívelrealizar o produto das duas matrizes. Alguém sabe?,0,252,Opnião,NÃO,0.4725,0.42,0.315,0.21,0.21,-0.0525,MIXED
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,# coding: utf-8matriz = [[]- []- []]for c in range(0- 3):for c2 in range(0- 3):matriz[c].append(int(input(f'Digite um valor para {[c- c2]}: ')))print('-=' * 40)for elemento in matriz:print(f'[{elemento[0]:^5}][{elemento[1]:^5}][{elemento[2]:^5}]'),0,222,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,matriz = []for con in range(0-9):matriz.append('[{:^6}]'.format(int(input(f'Digite um valor para [ {con//3}-{con %3}]'))))for cont in range(1-10):print(f'{matriz[cont-1]}\n' if cont == 3 or cont == 6 else f'{matriz[cont-1]}'-end=''),0,208,Código,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,Muito bom,0,8,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,fui o unico doido que fez matriz por mais e foi adcionado uma por uma? ;-; kkkk eu nao sabia fazer de outro jeito- vou ver agr o jeito do professor,4,117,Opnião,NÃO,0.2625,0.0,0.2625,0.525,0.0,-0.525,NEGATIVE
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,Tentei fazer igual a matriz do C/C++ mas me enrolei kkk. Acabei fazendo parecido com o a do professor Guanabara :)matriz = [[0- 0- 0]- [0- 0- 0]- [0- 0- 0]]for i in range(0- 3):for j in range(0- 3):matriz[i][j] = int(input(f'Informe o termo [{i}][{j}]: '))print('\nMATRIZ CADASTRADA:\n')for i in range(0- 3):for j in range(0- 3):print(f'[{matriz[i][j]}]'- end='')print(''),0,318,Opnião,NÃO,0.0,0.2625,0.0,0.0,0.0,0.2625,POSITIVE
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,Fiz de um jeito que não é o melhor mas tbm não é o pior. Só achei curioso ninguém ter feito parecido.a = [[]- []- []- []- []- []- []- []- []]y = 0for x in range(9):a[x].append(int(input(f'Digite o {x+1}º número: ')))for x in range(9):print(a[y]- end='')if x == 2 or x == 5:print('')y += 1,0,235,Código,NÃO,0.775,0.435,0.0,0.0,0.0,-0.05,NEUTRAL
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,"# Ex. 086 +=matriz = [[1- 2- 3]-[4- 5- 6]-[7- 8- 9]]for i in range(3):for j in range(3):matriz[i][j] = int(input(f""Digite um valor para a posição [{i}- {j}]: ""))print(""-"" * 30)for linha in matriz:for coluna in linha:print(f""[{coluna:^5}]""- end="" "")print()",0,218,Código,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,l = [[]- []- []]for c in range(0- 3):for c2 in range(0- 3):l[c].append(int(input(f'Digite um valor para a posição [{c} - {c2}]: ')))print('=-'*20)for v in l:print(v),0,141,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,Fiz a minha de forma bem primitiva- mas consegui fazer!matriz1 = []matriz2 = []matriz3 = []for c in range(1-4):matriz1.append(int(input(f'Digite o valor {c} da 1º linha: ')))for c in range(1-4):matriz2.append(int(input(f'Digite o valor {c} da 2º linha: ')))for c in range(1-4):matriz3.append(int(input(f'Digite o valor {c} da 3º linha: ')))print(f'{matriz1}')print(f'{matriz2}')print(f'{matriz3}'),0,352,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,gambiarra:lista = [[]- []- []]for c in range(0- 3):lista[0].append(int(input(f'Digite o {c+1}º valor:')))for c in range(4-7 ):lista[1].append(int(input(f'Digite o {c}º valor: ')))for c in range(8- 11):lista[2].append(int(input(f'Digite o {c} valor: ')))print(f'[{lista[0][0]}] [{lista[0][1]}] [{lista[0][2]}]')print(f'[{lista[1][0]}] [{lista[1][1]}] [{lista[1][2]}]')print(f'[{lista[2][0]}] [{lista[2][1]}] [{lista[2][2]}]'),8,391,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,"Minha solução- tendo como base o curso de lógica de programação e os desafios anteriores:linha- coluna = []- []for lin in range(0- 3):for col in range(0- 3):valor = int(input(f""Digite um valor na posição [{lin}-{col}]:""))coluna.append(valor)  # Adiciona o valor digitado para cada colunaif col == 2:  # Se for a última coluna da matrizlinha.append(coluna[:])  # Copia todos os dados da coluna-pois todas as colunas unidas formam uma linhacoluna.clear()  # Limpo a coluna para iniciar outro ciclofor lin in linha:  # Para cada item presente nas linhasprint(lin)  # Mostre o item",0,483,Código,NÃO,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,# Bibliotecas de Corescores = {'limpa': '\033[m'-'cyano': '\033[1;36m'}# Enunciadoprint(f'''{cores['cyano']}# Desafio 086# Crie um programa que crie uma matriz de dimensão 3X3 e preencha com valores lidos# pelo teclado.# No final- mostre a matriz na tela- com formatação correta.{cores['limpa']}''')# Lista (com varias listas dentro dela)matriz = [[]- []- []]print(f'''{' INICIO ':=^50}''')# Repetição para adicionar os valores dentro das listasfor linha in range(0- 3):for coluna in range(0- 3):matriz[linha].insert(coluna- int(input(f'Digite um valor para [{linha}- {coluna}]: ')))print('-' * 22)# Repetição para dar print na lista dentro da matriz.for c in range(0- 3):for p in range(0- 3):print(f'|{matriz[c][p]:^6}'- end='')print('|')print('-' * 22)print(f'''{' FIM ':=^50}'''),0,686,Opnião,NÃO,0.0,0.459375,0.0,0.0,0.0,0.459375,POSITIVE
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,Minha linha de raciocínio foi bem diferente kkkklinha = [[]- []- []]for c in range(0-9):n=int(input(f'Digite o {c+1}° valor: '))if c <= 2:linha[0].append(n)elif c<=5:linha[1].append(n)elif c<=9:linha[2].append(n)print(f'''[ {linha[0][0]} ][ {linha[0][1]} ][ {linha[0][2]} ][ {linha[1][0]} ][ {linha[1][1]} ][ {linha[1][2]} ][ {linha[2][0]} ][ {linha[2][1]} ][ {linha[2][2]} ]'''),0,338,Código,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,Depois de ver a solução do professor- adaptei a minha solução e ficou em 7 linhas! Olha ai pessoal:lista = [[0- 0- 0]- [0- 0- 0]- [0- 0- 0]]for i in range(0- 3):for j in range(0- 3):lista[i][j] = int(input(f'Digite o elemento [{i}][{j}]: '))print('-='*15)for c in range(0- 3):print(f'|{lista[c][0]:^7}||{lista[c][1]:^7}||{lista[c][2]:^7}|'),0,294,Opnião,NÃO,0.0,0.3125,0.0,0.0,0.0,0.3125,POSITIVE
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,Gostei bastante do meu código o exercício era médio só me confundi um pouco enquanto escrevia mais é bem fácil de entender :D↓matriz = [[]- []- []]for a in range (0-3):elemento = int(input(f'digite um valor para [[0][{a}]]: '))matriz[0].insert(a- elemento)for b in range (0-3):elemento = int(input(f'digite um valor para [[1][{b}]]: '))matriz[1].insert(b- elemento)for c in range (0-3):elemento = int(input(f'digite um valor para [[2][{c}]]: '))matriz[2].insert(c- elemento)print()for e in range (0- len(matriz[0])):print(f'[ {matriz[0][e]} ] '- end='')print()for e in range (0- len(matriz[1])):print(f'[ {matriz[1][e]} ] '-end='')print()for e in range (0- len(matriz[2])):print(f'[ {matriz[2][e]} ] '-end='')print(),0,629,Código,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,Uma outra solução:matriz = [[]- []- []]for i-v in enumerate(matriz):matriz[0].append(int(input(f'Digite o valor para [0-{i}]: ')))for i-v in enumerate(matriz):matriz[1].append(int(input(f'Digite o valor para [1-{i}]: ')))for i-v in enumerate(matriz):matriz[2].append(int(input(f'Digite o valor para [2-{i}]: ')))print(f'[{matriz[0]}]')print(f'[{matriz[1]}]')print(f'[{matriz[2]}]'),4,351,Opnião,NÃO,0.0,0.2625,0.0,0.0,0.0,0.2625,POSITIVE
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,lista = [[]-[]-[]]cont = 1for i in range(0-9):valor = int(input('Digite um valor : '))lista[cont-1].append(valor)cont+=1if cont > 3:cont = 1for j in range(0-3):for k in range(0-3):print('[ {:^5} ]'.format(lista[j][k])-end=' ')print(),0,206,Código,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,Estes execícios do de matrizes estão parecendo aqueles programas de TV- onde o apresentador fica o dia todo falando da caixa misteriosa- e tem uma caixa dentro da caixa no fim do programa e fica nisso a semana toda tirando caixa de dentro da caixa- haha. Toda vez que ele fala uma lista dentro da lista- dentro de outra lista- dou risos...,0,278,Opnião,NÃO,0.0,0.590625,0.0,0.0,0.0,0.590625,POSITIVE
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,Essa resolução apesar de mais longa saiu da cachola antes da resolução. Várias dificuldades mas também muito aprendizado. Obrigado Guanabara- você faz o mundo um lugar melhor.lista_principal = [[]- []- []]valor1 = valor2 = valor3 = 0for p in range(0-3):valor1 = int(input(f'Digite um valor na posição (0- {p}): '))lista_principal[0].append(valor1)for d in range(0-3):valor2 = int(input(f'Digite um valor na posição (1- {d}): '))lista_principal[1].append(valor2)for k in range(0-3):valor3 = int(input(f'Digite um valor na posição (2- {k}): '))lista_principal[2].append(valor3)for lista in lista_principal:for matriz in lista:print(f'[{matriz:^5}]'- end='')print(),0,583,Código,NÃO,0.3333333333333333,0.3227777777777778,0.16666666666666666,0.0,0.0,0.2841666666666667,POSITIVE
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,matriz = list()for c in range(0- 9):matriz.append(int(input(f'Digite um valor: ')))c = 0print('-=-'*30)for m in matriz:if c % 3 == 0:print(f'\n[{m:^5}]'- end='')else:print(f'[{m:^5}]'- end='')c += 1,0,175,Código,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,Eu fiz de uma maneira beeeem diferente :listanumeros = [[]-[]-[]]linha = coluna = 0while linha < 3:valor = int(input(f'Digite um valor para [{linha}-{coluna}]: '))listanumeros[linha].append(valor)coluna += 1if coluna == 3:coluna = 0linha += 1for lista in listanumeros:for p in range(0-3):print(f'[ {lista[p]} ]'- end=' ')print(''),0,288,Código,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,nao entendi muito bem esse exercicio- nem mesmo vendo a aula. vou pular e volto nele no fim do mundo 3,10,82,Opnião,NÃO,0.7875,0.285,0.0,0.0,0.0,-0.2625,NEGATIVE
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,nums = [[]- []- []]for c in range(0- 3):for n in range(0- 3):nums[c].append(int(input(f'Digite um valor para [{c}- {n}]: ')))for linha in nums:print('')for valor in linha:print(f'[{valor:^6}]'- end='')O código é pequeno mas deu um trabalho pra eu pensar em como fazer,2,229,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,o meu ficou assim- poderia ter feito menor - mas já tinha feito antes de ver que podia adcionar uma lista em certa posição em uma lista compostamatriz = []linha = []maior = 0esse for para poder ler e pegar os valores de 0- 2 . E o outro foz pra fazer o mesmo - porem o primerio for só vai ir para o número seguinte assim que o 2ª for ter terminado de mostrar seu valor de 0 até 2for cont in range(0- 3):for cont2 in range(0- 3):valor = str(input(f'Digite um valor para [{cont}- {cont2}]: ')).strip()o loop infinito para poder ver e definir se o argumento é um número ou não- em seguida coloquei ele na coluna em 3 em 3 e toda vez que completava 3 na variável coluna eu adcionava os 3 valores da coluna em matriz como uma listawhile True:if valor.isnumeric() == False:valor = str(input(f'Argumento inválido! Digite um valor para [{cont}- {cont2}]: ')).strip()else:valor = int(valor)linha.append(valor)if len(linha) == 3:matriz.append(linha[:])linha.clear()breakprint('-=-='*12)eu coloquei esse laço for - para poder ver qual o maior valor - assim determinar o quanto de espaço precisarei para organizar na hora de mostrar a matrizfor c in range(0- len(matriz)):for c2 in range(0- 3):if c == 0 and c2 == 0:maior = matriz[c][c2]else:if matriz[c][c2] > maior:maior = matriz[c][c2]esse for para eu poder mostrar os valores em forma de matrizfor cont in range(0- 3):for cont2 in range(0- 3):if cont2 < 2:print(f'[{matriz[cont][cont2]:^{len(str(maior))+2}}]'- end='')else:print(f'[{matriz[cont][cont2]:^{len(str(maior))+2}}]'),0,1285,Código,NÃO,0.0,0.4375,0.0,0.0,0.0,0.4375,POSITIVE
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,Fiz com append mesmo- ficou do mesmo tamanho:m = [[]- []- []]for l in range(0- 3):for c in range(0- 3):m[l].append(int(input(f'\033[30mDigite um valor para [{l}- {c}]: ')))print('-' * 30)for x in range(0- 3):for y in range(0- 3):print(f'\033[31m[{m[x][y]: ^5}]'- end='')print('\n'- end=''),1,251,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=EGmlFdwD4C4,169.453,8 mil,51,Fiz o Ex. 86 e 87 juntosAté que não foi muito difícil- apesar de saber que tive uma solução ligeiramente diferente do Prof. Guanabaramatriz = []somapares = 0for c in range(0- 3):for m in range(0- 3):num = (int(input(f'Digite um valor para a posição {[c- m]}: ')))if num % 2 == 0:somapares += nummatriz.append(num)soma_terc_coluna = matriz[2] + matriz[5] + matriz[8]print('-='*25)for n in matriz[:3]:print(f'[ {n} ]'- end=' ')print()for n in matriz[3:6]:print(f'[ {n} ]'- end=' ')print()for n in matriz[6:]:print(f'[ {n} ]'- end=' ')print()print('-='*25)print(f'A soma valores pares é {somapares}')print(f'A soma dos números da 3ª coluna é {soma_terc_coluna}')print(f'O maior valor da 2ª linha é {max(matriz[3:6])}')Fiz o Ex. 86 e 87 juntos,0,634,Código,NÃO,0.0,0.38958333333333334,0.0,0.0,0.0,0.38958333333333334,POSITIVE
https://www.youtube.com/watch?v=7yBXNGVyN3Q,28.631,775,19,Toop! Explicação muito boa,3,23,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=7yBXNGVyN3Q,28.631,775,19,Legal- só tira musica de fundo- ela desconcentra. Deixa só a voz do professor.,24,65,Opnião,NÃO,0.0,0.25,0.0,0.0,0.0,0.25,POSITIVE
https://www.youtube.com/watch?v=7yBXNGVyN3Q,28.631,775,19,Músicatop demais- gostei,0,22,Opnião,SIM,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE
https://www.youtube.com/watch?v=7yBXNGVyN3Q,28.631,775,19,"Deu certo aqui não. ""No Python at 'E:\PROGRAMACAO\Python\python.exe' Process finished with exit code 103"".",0,93,Opnião,NÃO,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE
https://www.youtube.com/watch?v=7yBXNGVyN3Q,28.631,775,19,O conteúdo é excelente- mas a musica no fundo atrapalha terrivelmente o aprendizado!!!,0,74,Opnião,NÃO,0.4125,0.0,0.4125,0.4125,0.4125,-0.4125,NEGATIVE
https://www.youtube.com/watch?v=7yBXNGVyN3Q,28.631,775,19,Mano... que aula feliz kkkk q trilha sonora é essa égua!?,0,47,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=7yBXNGVyN3Q,28.631,775,19,A tela e horrível- no dar pra lerum zoom ou aumenta o tamanho das letras na tela. Pois o código fica em letra muito pequeno.,1,100,Opnião,NÃO,1.0,0.3,1.0,1.0,0.5,-0.75,NEGATIVE
https://www.youtube.com/watch?v=7yBXNGVyN3Q,28.631,775,19,Essa música de fundo tira toda a tenção e atrapalha muito,3,47,Opnião,NÃO,0.39375,0.0,0.39375,0.39375,0.39375,-0.39375,NEGATIVE
https://www.youtube.com/watch?v=7yBXNGVyN3Q,28.631,775,19,O curso é bom- mas a música de fundo é chata!,5,35,Opnião,NÃO,0.9375,0.0,0.0,0.9375,0.625,-0.9375,NEGATIVE
https://www.youtube.com/watch?v=7yBXNGVyN3Q,28.631,775,19,Eu gostei da música,1,16,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=7yBXNGVyN3Q,28.631,775,19,Não ajudou muito- eu queria que entrasse valores sem ter que digitar,0,57,Opnião,NÃO,0.5,0.15,0.0,0.0,0.0,-0.25,MIXED
https://www.youtube.com/watch?v=7yBXNGVyN3Q,28.631,775,19,NUNCA DÊ UMA AULA COM MUSICA AO FUNDO- distrai o aluno e fica pertubador. Explica bem- mas a musica faz desistir de ver o video,1,103,Opnião,NÃO,0.21,0.525,0.21,0.0,0.0,0.315,MIXED
https://www.youtube.com/watch?v=7yBXNGVyN3Q,28.631,775,19,Mewwww essa m[usica de fundo me tira do sério- aula legal - mas pfv tira essa música,1,68,Opnião,NÃO,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE
https://www.youtube.com/watch?v=7yBXNGVyN3Q,28.631,775,19,mano pra que colocou essa musica,2,27,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=WgYW2TMwA9U,14.316,158,7,Nao funcionou pra min,2,18,Opnião,NÃO,0.7875,0.0,0.0,0.0,0.0,-0.7875,NEGATIVE
https://www.youtube.com/watch?v=8qbqFsPov3g,30.323,"1,3 mil",9,Show! Aprendi contigo em poucos minutos o que não consegui aprender da faculdade! Muito Obrigado! :),13,85,Opnião,NÃO,0.0,0.7625,0.0,0.0,0.0,0.7625,POSITIVE
https://www.youtube.com/watch?v=8qbqFsPov3g,30.323,"1,3 mil",9,posso estar enganado - mas este senhor é o melhor que já vi dando aula de programação em c,5,72,Opnião,NÃO,0.0,0.9625,0.0,0.0,0.0,0.9625,POSITIVE
https://www.youtube.com/watch?v=8qbqFsPov3g,30.323,"1,3 mil",9,Obrigado!! Ajudou muito nos estudos. Foi bem resumido- direto e rápido- dando a base que eu precisava pra fazer meus exercícios :D,2,109,Opnião,NÃO,0.0,0.69375,0.0,0.0,0.0,0.69375,POSITIVE
https://www.youtube.com/watch?v=8qbqFsPov3g,30.323,"1,3 mil",9,Explicação ótima professor- obrigado!,0,34,Opnião,NÃO,0.0,0.75,0.0,0.0,0.0,0.75,POSITIVE
https://www.youtube.com/watch?v=8qbqFsPov3g,30.323,"1,3 mil",9,está de parabéns você explica muito bem-Deus te abençoe professor!,1,57,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=8qbqFsPov3g,30.323,"1,3 mil",9,parabéns pela aula- prof!!! continue assim <3,1,39,Código,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=8qbqFsPov3g,30.323,"1,3 mil",9,Obrigado pelo vídeo- me ajudou d+ <3,0,30,Código,NÃO,0.0,0.65625,0.0,0.0,0.0,0.65625,POSITIVE
https://www.youtube.com/watch?v=8qbqFsPov3g,30.323,"1,3 mil",9,obrigado profesor- mt boa a didatica!,1,32,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=8qbqFsPov3g,30.323,"1,3 mil",9,Muito obrigado me ajudou nas aulas de programação kkk,2,45,Opnião,NÃO,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE
https://www.youtube.com/watch?v=8qbqFsPov3g,30.323,"1,3 mil",9,Cara fiquei facinado vil muitas formas de utilizar isso,0,47,Opnião,NÃO,0.0,0.2625,0.0,0.0,0.0,0.2625,POSITIVE
https://www.youtube.com/watch?v=8qbqFsPov3g,30.323,"1,3 mil",9,em 11 minutos consegui aprender o que não consegui em 2hr na faculdade rs,0,60,Opnião,NÃO,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE
https://www.youtube.com/watch?v=8qbqFsPov3g,30.323,"1,3 mil",9,Muito bom- Eduardo...,1,19,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=8qbqFsPov3g,30.323,"1,3 mil",9,Poderia ter usado o laço for para mostrar os valores- mas foi uma boa aula!!!,1,63,Opnião,NÃO,0.0,0.825,0.0,0.0,0.0,0.825,POSITIVE
https://www.youtube.com/watch?v=8qbqFsPov3g,30.323,"1,3 mil",9,Engraçado que parece que sao duas pessoas no video kkkkkk-mas a explicacao esta otima (:,0,74,Opnião,NÃO,0.0,0.525,0.0,0.0,0.0,0.525,POSITIVE
https://www.youtube.com/watch?v=8qbqFsPov3g,30.323,"1,3 mil",9,Valeu Eduardo!,0,13,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=8qbqFsPov3g,30.323,"1,3 mil",9,Muito top gostei,0,14,Opnião,NÃO,0.0,1.0,0.0,0.0,0.0,1.0,POSITIVE
https://www.youtube.com/watch?v=8qbqFsPov3g,30.323,"1,3 mil",9,12 - 02 - 21,0,8,Opnião,NÃO,0.0,0.0,0.0,0.0,0.0,0.0,NEUTRAL
https://www.youtube.com/watch?v=DnHSTYuk-V4,7.560,250,5,Estrutura de dados é de longe- uma das melhores matérias- em minha graduação utilizamos C para fazer esses trabalhos- em JS ficou show também,5,118,Opnião,NÃO,0.0,0.65625,0.0,0.0,0.0,0.65625,POSITIVE
https://www.youtube.com/watch?v=DnHSTYuk-V4,7.560,250,5,nossa é bem isso que eu estou precisando mesmo me da uma dica se vc puder sobre essa questao de sala de aula to perdido agradeço desde ja  Fazer  uma sequencia de 15 operações de inserção e remoção de elementos- aleatoriamente- numa única pilha. Mostre o estado da pilha a cada passo. Se a pilha ficar vazia- não tem problema; apenas deixe isto indicado. Por exemplo- se a sua pilha for de nomes:,0,322,Opnião,NÃO,0.145,0.7166666666666667,0.145,0.0,0.145,0.5958333333333333,POSITIVE
